,time,id,name,text
115,Sun Jul 08 04:56:25 +0000 2018,ninnjaman1110,森康一郎 / ゆーの,"今夜は渋谷乙でNebula叩くんだ。
ツイートお借りします。

乙でやれんの最後になっちゃうかなー、嚙みしめよう。
Nebulaは19:50からだかんね、これみてチケット予約したくなったらツイッターで連絡くれるか… https://t.co/TTKTRxQ278"
116,Sun Jul 08 04:56:23 +0000 2018,y_ranger_4,きーれんじゃ,"ミシェルの最後を見届けに渋谷に向かってる。
暑くて倒れそうだよ"
117,Sun Jul 08 04:56:20 +0000 2018,chuorinkan_sta,東急田園都市線中央林間駅時刻表bot,"14:02急行久喜52T, 14:06各停渋谷64T, 14:11各停押上14K"
118,Sun Jul 08 04:56:19 +0000 2018,5tps12,毛玉の父あすこ,夜誰か一緒にファットバーガー（渋谷）いこ…
119,Sun Jul 08 04:56:17 +0000 2018,cheeericha,⚡️りちゃくん⚡️,休みの日まで 原宿、渋谷、新宿行く気にならない…
120,Sun Jul 08 04:56:15 +0000 2018,hama_shima,ダース・はまち,渋谷、クセッ
121,Sun Jul 08 04:56:15 +0000 2018,Giotheo13,Giovanni,"@chelove2018 エゴはCDでしか聞いたことないから
来年はチケット取りたいな😂
今YouTubeでくちばしにチェリー
聴いちゃった＼(^o^)／
なんだかピチカートファイブや
オリジナルラヴや
フリッパーズギターとかも… https://t.co/ka9Alw338n"
122,Sun Jul 08 04:56:13 +0000 2018,kaki59_10music,かっきー,"タワレコきたー！！
この曜日のこの時間の渋谷キライだけど！笑 https://t.co/UVL9xgf12c"
123,Sun Jul 08 04:56:11 +0000 2018,gonda_natsumi,権田夏海/あんじゅれ,渋谷にあるSienaってところでやってもらったよ🙃担当は茶髪ショートにしたときと一緒で、小松崎祐太さん🌹毎回可愛くしていただき神です、、👼🙏 https://t.co/DR8MdJZTni
124,Sun Jul 08 04:56:08 +0000 2018,gurio014,ぐりを,姫事ヲタク大阪行かない組は、渋谷クロスFMさんに郡司芹香さんの公開ラジオ放送を聴きに来ましたよ。7/14土には目黒鹿鳴館さんで、姫事絶対値さんとの正三角形コラボ！１日限定衣装のカラーは赤！待ちきれませんねぇ(・∀・) https://t.co/KXfJGT30xe
125,Sun Jul 08 04:56:08 +0000 2018,marimo1116call,まりも,@ss13825482 メッセージありがとうございます。私今から仕事なので、渋谷に行くのが19時40分くらいになってしまいますがいかがでしょうか。
126,Sun Jul 08 04:56:05 +0000 2018,d5FzKtW2r1waYIA,승관🍊 取引垢,"@emuou_KR お久しぶりです！
渋谷予約特典のミンハオ
ネーム両種 ミンハオ所持しています！
宜しければ予約特典 ジュン
ネーム両種 スングァンと交換していただけませんか？"
127,Sun Jul 08 04:55:56 +0000 2018,shimonya_ikitai,DJしもんや,@carotene4035 いえ、渋谷でクラブイベントに今からw
128,Sun Jul 08 04:55:54 +0000 2018,KickPunchChop,キャベツ山さとし,"みーまいみー決起集会 (@ 3・6・5酒場 渋谷センター街店 in 渋谷区, 東京都) https://t.co/JlNUKGGWkT"
129,Sun Jul 08 04:55:54 +0000 2018,taemxamkeyk,암키･*ペンミ. SMT28.29,"@taem_fany トレカ運よりイベント運ほしいよ！笑笑
キーくんと交換してくれる方見つけた🎉

そういうの大体渋谷じゃね？？"
130,Sun Jul 08 04:55:52 +0000 2018,nishiki__moka2,Moka,"今日で渋谷すばる関ジャニ∞としてのテレビ出演ラストとか信じたくない
ほんまに時よ止まってくれへんかな？私のメンタルついていけてない"
131,Sun Jul 08 04:55:50 +0000 2018,sayassa215,サヤ🍓,んで結局今日も渋谷に立ち寄ったので大きいますださん拝んできたんだけど今日もますださんのど真ん中に人いて写真諦めた〜。あんなに人が集まるところにあんなに大きいますださんがいるってすごい〜！(ポジティブ)
132,Sun Jul 08 04:55:46 +0000 2018,DJRoy_dance,DJ Roy 8/5オトノハ@fai aoyama,"今渋谷駅でムキムキのおにーさんが
人を避けながら歩いていたんだけど
体幹がハンパないせいで左右の動きにブレがなく
ロボットみたいになっていた"
133,Sun Jul 08 04:55:45 +0000 2018,masayaochi,masaya,FullMooN、渋谷のライブハウス「DESEO」の、HERe:NE LAST LIVE Rest four time～最終章～「セカイノオワリ」で撮影しました。　#FullMooN　#渋谷DESEO https://t.co/clIrt1kWzZ
134,Sun Jul 08 04:55:42 +0000 2018,ryo6943,しみっちゃんまる,"7/7 渋谷Glad 1部
速海いのり
今日も今日とていのりちゃん！
名札もらってそこにランチェキ閉まってたんだけどいのりちゃんチェキ出してら何してんだろと思ったら順番変えていのりチェキを先頭にしてたの可愛すぎない？？？
ライブも… https://t.co/8jIOJ2qwS3"
135,Sun Jul 08 04:55:38 +0000 2018,sumikanarry,あべちゃん,"バズリズムで気になったから
ちょうどイベントやるって知って
急遽きたタワレコ渋谷 🌼🌼🌼"
136,Sun Jul 08 04:55:36 +0000 2018,mizuu_watertree,미즈키🐯みじゅき,今日予定があって渋谷に行くけどパネル展は火曜からなんだよな～…
137,Sun Jul 08 04:55:35 +0000 2018,8826_ya,稍二郎,地元ニトリに派遣されると思ってたけど近くにニトリあるから渋谷ニトリ行くか〜
138,Sun Jul 08 04:55:35 +0000 2018,arimura0202,ARMR.K,"これ、凄くわかる。
そのため、夢、醒めりて。とヒーローになれないで象徴的に渋谷スクランブルが出てきてるんだけど、横断歩道であり、更に交差を暗示するものとして渋谷スクランブルを選んだんだけどさ、スクランブル交差点には昔から浪漫を感じ… https://t.co/y4DcW7EdXT"
139,Sun Jul 08 04:55:33 +0000 2018,Kanjani8Channel,ゆっちょ♡紫＆虹色eighter,"関ジャニ∞渋谷すばるが自由にやってみたら伝説がひとつ生まれたw　詳細→https://t.co/eraoLXCCfd

#関ジャニ∞　#渋谷すばる　#eighterはRT"
140,Sun Jul 08 04:55:31 +0000 2018,estasia01,株式会社エステージア  店長,"✨ZOOM渋谷笹塚✨
新築分譲賃貸マンション😊
敷金礼金なし仲介手数料無料😆
初期費用を抑えられます👍 
#お部屋探し #賃貸 #歌舞伎町賃貸 #水商売賃貸 #ナイトワーク賃貸 #キャバ嬢賃貸 #風俗賃貸 #ホスト賃貸… https://t.co/AWcDUudPCf"
141,Sun Jul 08 04:55:30 +0000 2018,inuhatata,イヌハタ Inuhata,【ニコ生(2018-07-08 12:00開始)】【渋谷ハジメ、勇気ちひろ出演】町バーチャルキャスト2018 in 三重県多気町 おたコス おいないTakiコスプレ祭 https://t.co/cdwOK8kD02
142,Sun Jul 08 04:55:23 +0000 2018,Oripee402,ORI☺︎,"わざわざ送られてきた🤲
いーないーな渋谷いきたい
與さんかっこよすぎ、、、😩💙 https://t.co/jUa7dC9jRt"
143,Sun Jul 08 04:55:22 +0000 2018,toinswim,桐蔭横浜大学水泳部,"第5回サマーチャレンジ記録会

男子200mバタフライ

吉田考[4年]2:04.09
伊藤達斗[1年]2:04.77
阿部峻也[3年]2:05.18
渋谷怜於[1年]2:11.92
緒方大輔[1年]2:17.28"
144,Sun Jul 08 04:55:21 +0000 2018,suwadestiny,☆2「寝夢」,僕は今から渋谷原宿とか言う魔境に行く
145,Sun Jul 08 04:55:18 +0000 2018,nontan327,のぞみ(´-`),"@quiet_chanrina 本当に楽しみ😊💓
早く買いたい！聴きたい！
了解👮
ちゃんと休み希望出します！
まゆみ連行しよう🚓笑
行くなら渋谷って言ってたし、きっと来るよ︎︎︎︎☺︎笑"
146,Sun Jul 08 04:55:16 +0000 2018,ywyfj142,カツ,"ちばから 渋谷道玄坂店
ミニラーメン  生卵
先コール  硬め
後コール ニンニク、ネキ、ラー油
出張の帰りに途中下車（笑） https://t.co/V9dktqwDzs"
147,Sun Jul 08 04:55:15 +0000 2018,T_246_R,てーにし,渋谷駅にこんなところが https://t.co/m6EK1ZxzGY
148,Sun Jul 08 04:55:13 +0000 2018,ta_kashima,たかし,"渋谷かよ！ vol.31
~ TAKE OFF 7 七夕スペシャル
会場／渋谷TAKE OFF 7
2018.7.7
TA男子（@ta_joshi ）
ゆーきくん（@himewazurai ）

＃TA女子  物販の撮れ高が高い階… https://t.co/Rl7zxVkmuU"
149,Sun Jul 08 04:55:13 +0000 2018,emishi0228,Emishi,渋谷で水溜りボンドのトラックみれた！ https://t.co/uGOHU08NbV
150,Sun Jul 08 04:55:12 +0000 2018,app_eveeve,【公式】イヴイヴ～ 審査制恋活アプリ～,"【衝撃】Hの時彼氏は〇〇を我慢してた！！【イヴイヴ】 https://t.co/1UfZdfocQV 
実はエッチ中、男性は我慢してることがありました！！この動画をチェックして、彼が我慢してることを察してあげましょう💕
#イヴイヴ… https://t.co/GsptKGvYa0"
151,Sun Jul 08 04:55:11 +0000 2018,kajupin_801129,かじゅぴん,"#出席記録サイン会 は、かまぼこの板みたいなのが１番人気？渋谷凪咲ちゃんのレーンで当たったときは無くなってた。

#AKB48  #幕張メッセ https://t.co/41PREkOnhS"
152,Sun Jul 08 04:55:09 +0000 2018,x_atomuwan_x,あとむ🍊🍎横丁→内閣,"腹ペコ
渋谷でなんか食べよ"
153,Sun Jul 08 04:55:08 +0000 2018,Noriyuki0320,Noriyuki,"ここは渋谷区だったのか？
仙台市宮城野区だとばかりｗ https://t.co/i7SzWfTbvf"
154,Sun Jul 08 04:55:02 +0000 2018,butsuyoku_y4bai,めろー,"I'm at SUBWAY 恵比寿店 in 渋谷区, 東京都 https://t.co/n0nAX8kwQC"
155,Sun Jul 08 04:55:00 +0000 2018,kubomoon,tomo(くぼむーん),まいやん様の生誕T(24歳ver.)を着て渋谷を歩くメンタル、身につけました😅
156,Sun Jul 08 04:54:58 +0000 2018,dmj_shibuya,Dr.Martens 渋谷,"【2018AW】渋谷店スタッフのマーチンスタイル
1460MONO￥24,000-+TAX
オールブラックの8ホール
シューレースの通し方でも雰囲気が変わりますね
カラーのシューレースにしても楽しめます
＜18SSセール開催中一部… https://t.co/XOe1OCSI7G"
157,Sun Jul 08 04:54:57 +0000 2018,tousui_1,透水@固ツイにてプレゼント企画中,@yueni_TK もしかして渋谷にいらっしゃいますか？
158,Sun Jul 08 04:54:56 +0000 2018,ike_spin,BMX池田貴広/シルクドソレイユ,"渋谷のカフェ @BULKHOMMEcafe で一日店長やるかも！？
もし実現したら皆さん遊びに来てください◎
（※日程未定）
https://t.co/3BGM017KHX https://t.co/n80eLHpHNz"
159,Sun Jul 08 04:54:49 +0000 2018,hirok_apn,あっっっきー,渋谷むかう〜(ギリ
160,Sun Jul 08 04:54:49 +0000 2018,HIRANUMASAN,2018夏,渋谷なうw誰かいないかな〜？w誰か〜誰か氏〜w とりあえずVV入りましたw 誰かいないかな〜w おっツイのオタクさんも渋谷なのか〜(空リプ)暗くなってきたな〜誰か夕飯でもどうですか？w さて、そろそろ帰りま〜す！w
161,Sun Jul 08 04:54:46 +0000 2018,Eight_princess,8princess(公式),"本日の渋谷gameのライブ、並行物販になります。
よろしくお願いします。"
162,Sun Jul 08 04:54:46 +0000 2018,koutyatea_Main,Tea-kun@Tre.😉,"昨日渋谷に誘われてたけど
今日は渋谷でなんかある？"
163,Sun Jul 08 04:54:41 +0000 2018,AetKlim_,みるくて,誰か7/11の18時から渋谷のmiwaのBESTアルバムリリイベ行く人募集
164,Sun Jul 08 04:54:39 +0000 2018,Qwert_OOR,くみん,"ふがいないトイレットペーパーほぐす件。ぶーやんが読んでくれた(о´∀`о)渋谷龍太愛してるよー！

#渋谷龍太ann0"
165,Sun Jul 08 04:54:38 +0000 2018,jasminetea1114,じゃすみん,"中学生のときくらいの印象はこんな感じ。

渋谷←ギャルの街。分からん。
池袋←サンシャイン
新宿←長距離バス乗るとこ

つだぬま←割となんでもある

〜〜都会の壁〜〜

まくはり←チキンカツ"
166,Sun Jul 08 04:54:36 +0000 2018,HARURein,ハルリ@RR,"I'm at キャットストリート in 渋谷区, 東京都 https://t.co/S9fIWz8pMK"
167,Sun Jul 08 04:54:31 +0000 2018,life_goes_down,人生がにわか,最近、目の調子が良くないから渋谷で暑さならではの露出度の高い女の子をひたすら見て目の保養をしてるなう
168,Sun Jul 08 04:54:28 +0000 2018,north_717,NORTH,"Today!!
Stwo来日公演です！！
場所は渋谷contactでやってます！
ゲスト取れるので来たい方は連絡下さい🙌 https://t.co/spWvt2P8iv"
169,Sun Jul 08 04:54:25 +0000 2018,obedientman_A_N,おべでぃー,"SUPER BEAVER

TOWER RECORDS 渋谷店

その3 https://t.co/w5phDajkGI"
170,Sun Jul 08 04:54:22 +0000 2018,sac_tac,∞幸∞🍤@ダイエット💃,"今、楽屋で7人でどんな話をしてますか?
渋谷さんはほかのメンバーとどんな風に過ごしてるのですか?

渋谷さんがメンバーに
メンバーが渋谷さんに

言葉をかける姿を見ることは
もうないのだろうか😭"
171,Sun Jul 08 04:54:21 +0000 2018,msac1131425,れっど ・ （みどりちゃん）,@38Chaa 渋谷GAMEにいるよ(^^)
172,Sun Jul 08 04:54:16 +0000 2018,keitaivictory,携帯スマホSHOPヴィクトリー吉祥寺店,"#auキャンペーン

予算限り！
UQからでもOK！
#au 
#MNP
#GRATINA
#KYF37
#一括0円 
更に6.5 #還元 
 
購入サポート
家族割
下取り込み（UQ不可）

詳しい条件は↓
0422225055… https://t.co/zHe2VLyb3T"
173,Sun Jul 08 04:54:12 +0000 2018,mash4649mash,The Mash中毒     涼‼️,"LIVE3連チャン３日目😢😢
今日はコレ‼️
2018.07.08(日)渋谷CYCLONE

SECONDWALL Presents.
""Beautiful Lie ""Release Party

SECONDWALL 、MAMY… https://t.co/hOxi7B3Cys"
174,Sun Jul 08 04:54:10 +0000 2018,keisakashita,坂下けい,渋谷のブックオフ閉店らしいです。昔どこ探してもなかったXのCDここで見つけたんだよなあ…。 https://t.co/8Yng2pN4mi
175,Sun Jul 08 04:54:10 +0000 2018,ulysses0911,ユリシス,おぢさんとおぢさんの間にはさまれて、渋谷ついたころにはこのままじゃおぢさんになってるかもしれない…ﾉω･､） ｳｩ･･･
176,Sun Jul 08 04:54:06 +0000 2018,kazu_p_b_chan,かず@びーちゃん,@idolandrock ちくしゃんは渋谷？？
177,Sun Jul 08 04:54:06 +0000 2018,zu_ponzu_pon,ぽん酢。,堂々とまっ昼間の渋谷駅まで裏アカ開くくらいにはヒマ😇
178,Sun Jul 08 04:54:06 +0000 2018,HYMXhammyGNM,hammymee,"まもなくオープン！！😉😉
7/8（日）
渋谷contact Tokyo 😎😎
【MOVIN ON】

STWO来日😘😘😘
YUKIBEB
SHIORIYBRADSHAW
DaBook
MARZY

ディスカウントありますのでお気軽… https://t.co/SXnUGI5bog"
179,Sun Jul 08 04:54:05 +0000 2018,rekish_mikako,美甘子（歴ドル）,【お知らせ】渋谷龍馬会のオフィシャルサイトがオープンしました！フォロワーの皆様、これから皆様参加型のイベントなどを企画していきますので、ぜひ渋谷龍馬会のTwitterやSNSをフォロー頂けますと幸いです！よろしくお願い申し上げます。 https://t.co/TOuaiMFP44
180,Sun Jul 08 04:54:04 +0000 2018,kasoutsuka_coin,仮想通課 課長,"渋谷にブロックチェーン特化型コアワーキングスペースがオープン！！

名前は「Neutrino 」

今後はこのスペースで、イベントなどが開催されていく予定です！！！

https://t.co/Or8nHeeYIw"
181,Sun Jul 08 04:54:02 +0000 2018,syun0921da,ポン酢bot,@tnlrr また渋谷？ww
182,Sun Jul 08 04:53:59 +0000 2018,myu_2522,あいり,"ヒプマイの新曲タワレコで視聴できた(*´꒳`*)
やっぱり渋谷推しだわ…"
183,Sun Jul 08 04:53:55 +0000 2018,utakodayo__,uta,他担から客観的にみると、渋谷すばるくんとそのファンの関係は、きっといつまでもどこかで、ずっと綺麗なカタチで続いていくような気がする
184,Sun Jul 08 04:53:51 +0000 2018,yjh_SVT_jun,🍓🥛하미👼,"SEVENTEEN セブチ トレカ 交換

譲　画像1枚目
求　画像2枚目
　　その他ジョンハン関連

郵送にて同日発送、または都内手渡し可能な方おりましたらリプお願い致します🙇
本日、明日渋谷手渡しも可。

検索用 セブチカフェ… https://t.co/kM7uXsn0Os"
185,Sun Jul 08 04:53:47 +0000 2018,ishizukayuga,ウガチャカベイビー,渋谷にばっかりいるからもう渋谷に住みたい
186,Sun Jul 08 04:53:45 +0000 2018,M4_mnst,ナイトメア,"@nimachan0415 いつの間に大阪かな？できたんですか！笑
渋谷と何か違うなーと思ったらもう一店できてたんですね💦"
